Timestamp,Open,High,Low,Close
10/10/2019,0.28089,0.28168,0.26455,0.27021
10/11/2019,0.27021,0.27485,0.26431,0.26743
10/12/2019,0.26741,0.27729,0.26712,0.27226
10/13/2019,0.27232,0.28138,0.27109,0.27726
10/14/2019,0.27729,0.29779,0.27641,0.29727
10/15/2019,0.29722,0.299,0.283,0.28859
10/16/2019,0.28859,0.29219,0.27858,0.28331
10/17/2019,0.28334,0.3038,0.27969,0.30167
10/18/2019,0.30166,0.30207,0.28433,0.29404
10/19/2019,0.29404,0.29952,0.287,0.29145
10/20/2019,0.29144,0.29615,0.28091,0.29386
10/21/2019,0.29393,0.2942,0.28826,0.29187
10/22/2019,0.29186,0.30278,0.28862,0.29046
10/23/2019,0.29041,0.29127,0.25005,0.27306
10/24/2019,0.27307,0.28,0.26629,0.27596
10/25/2019,0.27597,0.3081,0.2742,0.29829
10/26/2019,0.29839,0.312,0.284,0.29351
10/27/2019,0.29351,0.30213,0.28901,0.29818
10/28/2019,0.29825,0.3051,0.29309,0.29447
10/29/2019,0.29443,0.30972,0.29416,0.30192
10/30/2019,0.30192,0.30636,0.29016,0.29471
10/31/2019,0.29471,0.29874,0.28777,0.29452
11/1/2019,0.29459,0.2946,0.28448,0.29146
11/2/2019,0.29148,0.2975,0.29112,0.29456
11/3/2019,0.29456,0.29614,0.28855,0.29024
11/4/2019,0.29024,0.2999,0.2891,0.29863
11/5/2019,0.29863,0.30443,0.29416,0.30061
11/6/2019,0.30062,0.31367,0.2961,0.31009
11/7/2019,0.31016,0.3149,0.27503,0.29061
11/8/2019,0.29068,0.291,0.27023,0.27547
11/9/2019,0.27546,0.28156,0.2745,0.2799
11/10/2019,0.2799,0.284,0.27658,0.27894
11/11/2019,0.27899,0.28106,0.26935,0.27423
11/12/2019,0.27423,0.27641,0.2676,0.27222
11/13/2019,0.27224,0.27563,0.27013,0.27202
11/14/2019,0.27207,0.27294,0.26354,0.26795
11/15/2019,0.26795,0.26952,0.25303,0.26069
11/16/2019,0.2607,0.26444,0.25911,0.26218
11/17/2019,0.2622,0.266,0.25891,0.26311
11/18/2019,0.26316,0.26318,0.2411,0.25179
11/19/2019,0.25174,0.25654,0.243,0.25398
11/20/2019,0.25398,0.25861,0.24809,0.25014
11/21/2019,0.25022,0.25349,0.23613,0.24345
11/22/2019,0.24345,0.2459,0.22122,0.23
11/23/2019,0.23004,0.23541,0.22526,0.23407
11/24/2019,0.23409,0.23466,0.21829,0.21989
11/25/2019,0.22011,0.225,0.20013,0.21731
11/26/2019,0.2173,0.2219,0.21327,0.2206
11/27/2019,0.22054,0.2295,0.21259,0.224
11/28/2019,0.22408,0.22946,0.22246,0.22313
11/29/2019,0.22312,0.23229,0.22245,0.22998
11/30/2019,0.22997,0.23192,0.22354,0.2255
12/1/2019,0.22549,0.2255,0.2186,0.22477
12/2/2019,0.22471,0.22623,0.21731,0.21914
12/3/2019,0.21904,0.22182,0.2178,0.21951
12/4/2019,0.2195,0.22491,0.20952,0.2139
12/5/2019,0.21398,0.2262,0.212,0.22118
12/6/2019,0.22118,0.2268,0.2191,0.22546
12/7/2019,0.22554,0.228,0.22281,0.22699
12/8/2019,0.22702,0.232,0.2237,0.22909
12/9/2019,0.22913,0.23083,0.22113,0.22445
12/10/2019,0.22435,0.2256,0.21894,0.22256
12/11/2019,0.22256,0.22365,0.21973,0.22093
12/12/2019,0.22103,0.22322,0.2164,0.21837
12/13/2019,0.21837,0.22074,0.21537,0.22054
12/14/2019,0.22055,0.22086,0.21463,0.21605
12/15/2019,0.21605,0.21939,0.21463,0.21735
12/16/2019,0.21735,0.21747,0.202,0.2055
12/17/2019,0.20547,0.20568,0.17754,0.1831
12/18/2019,0.1831,0.2,0.175,0.19573
12/19/2019,0.19573,0.19706,0.18447,0.1878
12/20/2019,0.1878,0.19787,0.18369,0.19521
12/21/2019,0.19508,0.19617,0.18993,0.19143
12/22/2019,0.19134,0.19665,0.19045,0.19649
12/23/2019,0.1965,0.19974,0.18809,0.18953
12/24/2019,0.18958,0.19413,0.18745,0.19077
12/25/2019,0.19069,0.19137,0.18633,0.18852
12/26/2019,0.18864,0.1941,0.18722,0.18923
12/27/2019,0.18924,0.19015,0.1848,0.19003
12/28/2019,0.19003,0.19469,0.18969,0.1932
12/29/2019,0.19321,0.1985,0.1908,0.19653
12/30/2019,0.19651,0.1979,0.19206,0.19326
12/31/2019,0.19327,0.19422,0.18988,0.19295
1/1/2020,0.19285,0.19526,0.19219,0.19305
1/2/2020,0.19304,0.19304,0.18508,0.1875
1/3/2020,0.1875,0.19395,0.1845,0.19338
1/4/2020,0.19331,0.19363,0.19119,0.19305
1/5/2020,0.19305,0.19722,0.19288,0.19453
1/6/2020,0.19453,0.22396,0.19421,0.2231
1/7/2020,0.2231,0.2255,0.20702,0.21335
1/8/2020,0.21334,0.21836,0.20311,0.2075
1/9/2020,0.2075,0.20877,0.20126,0.20373
1/10/2020,0.20375,0.21318,0.20023,0.21284
1/11/2020,0.21277,0.21994,0.20852,0.21121
1/12/2020,0.21121,0.21713,0.20941,0.21539
1/13/2020,0.21536,0.2156,0.2096,0.21134
1/14/2020,0.21134,0.24526,0.21134,0.23464
1/15/2020,0.23455,0.24356,0.2263,0.23367
1/16/2020,0.23367,0.23501,0.2223,0.229
1/17/2020,0.22899,0.24453,0.22659,0.23921
1/18/2020,0.23922,0.25456,0.23183,0.24357
1/19/2020,0.24357,0.25175,0.227,0.23558
1/20/2020,0.23554,0.23672,0.22415,0.23314
1/21/2020,0.23314,0.242,0.23,0.23726
1/22/2020,0.23738,0.23996,0.23213,0.23733
1/23/2020,0.23733,0.23746,0.22123,0.22586
1/24/2020,0.22584,0.2263,0.21378,0.22222
1/25/2020,0.22219,0.22271,0.21662,0.21946
1/26/2020,0.21946,0.23276,0.218,0.23131
1/27/2020,0.23121,0.23393,0.2263,0.23077
1/28/2020,0.23078,0.24162,0.23077,0.23906
1/29/2020,0.23912,0.24197,0.23425,0.23539
1/30/2020,0.23538,0.24669,0.23056,0.24376
1/31/2020,0.24376,0.24486,0.2335,0.23946
2/1/2020,0.23947,0.24304,0.23684,0.24141
2/2/2020,0.24146,0.26163,0.2355,0.25093
2/3/2020,0.25094,0.2595,0.24678,0.25453
2/4/2020,0.25447,0.271,0.24752,0.26737
2/5/2020,0.26742,0.2824,0.26737,0.27774
2/6/2020,0.27782,0.28856,0.26778,0.28325
2/7/2020,0.28325,0.28832,0.27766,0.27953
2/8/2020,0.27951,0.28223,0.2636,0.27735
2/9/2020,0.27731,0.28924,0.27622,0.28257
2/10/2020,0.28255,0.28322,0.2673,0.27338
2/11/2020,0.27342,0.2835,0.26738,0.281
2/12/2020,0.28092,0.309,0.28091,0.30427
2/13/2020,0.30427,0.34,0.3,0.32709
2/14/2020,0.32718,0.33942,0.3104,0.33594
2/15/2020,0.33585,0.34676,0.2955,0.30729
2/16/2020,0.30729,0.31892,0.27,0.29224
2/17/2020,0.29248,0.29511,0.26821,0.28736
2/18/2020,0.28741,0.30273,0.27474,0.29827
2/19/2020,0.29834,0.30777,0.27007,0.27466
2/20/2020,0.27466,0.28168,0.26109,0.2709
2/21/2020,0.27094,0.27898,0.2678,0.27418
2/22/2020,0.27424,0.2785,0.27,0.27468
2/23/2020,0.27462,0.28467,0.27462,0.28298
2/24/2020,0.28298,0.28425,0.26401,0.2704
2/25/2020,0.2703,0.271,0.251,0.25209
2/26/2020,0.25218,0.25512,0.22271,0.22915
2/27/2020,0.22917,0.24722,0.22363,0.2385
2/28/2020,0.23854,0.244,0.2285,0.23663
2/29/2020,0.23658,0.24244,0.2287,0.22892
3/1/2020,0.22897,0.23607,0.22428,0.22696
3/2/2020,0.22699,0.24149,0.22582,0.23958
3/3/2020,0.23968,0.2397,0.22942,0.23428
3/4/2020,0.23433,0.23839,0.23,0.23453
3/5/2020,0.23449,0.2432,0.23449,0.23909
3/6/2020,0.23907,0.24629,0.23804,0.24477
3/7/2020,0.24475,0.245,0.235,0.23622
3/8/2020,0.23624,0.23624,0.2,0.20385
3/9/2020,0.20387,0.2115,0.19787,0.20952
3/10/2020,0.20946,0.21567,0.19979,0.21185
3/11/2020,0.21181,0.2138,0.199,0.20813
3/12/2020,0.20824,0.20988,0.12798,0.13549
3/13/2020,0.13536,0.16614,0.10129,0.15872
3/14/2020,0.15875,0.161,0.14351,0.14588
3/15/2020,0.1459,0.16422,0.14449,0.15308
3/16/2020,0.15306,0.15338,0.12815,0.14102
3/17/2020,0.1411,0.1519,0.13962,0.14694
3/18/2020,0.14691,0.14938,0.14001,0.1476
3/19/2020,0.14749,0.17257,0.14428,0.1646
3/20/2020,0.16458,0.175,0.14504,0.15695
3/21/2020,0.15705,0.16196,0.15156,0.15797
3/22/2020,0.15798,0.16178,0.14611,0.14776
3/23/2020,0.14774,0.16163,0.14472,0.15854
3/24/2020,0.15853,0.16387,0.15689,0.16225
3/25/2020,0.16229,0.16524,0.15667,0.16168
3/26/2020,0.1617,0.17742,0.15984,0.17593
3/27/2020,0.17591,0.18724,0.16936,0.17269
3/28/2020,0.17271,0.17984,0.16637,0.17543
3/29/2020,0.1754,0.1767,0.16184,0.16278
3/30/2020,0.16279,0.17546,0.16242,0.17112
3/31/2020,0.17109,0.17789,0.17044,0.17353
4/1/2020,0.17359,0.1763,0.16783,0.17494
4/2/2020,0.17497,0.1865,0.17384,0.17828
4/3/2020,0.17828,0.18277,0.17568,0.17957
4/4/2020,0.17956,0.18365,0.1777,0.18114
4/5/2020,0.18114,0.18206,0.17627,0.17925
4/6/2020,0.17927,0.19834,0.17917,0.19803
4/7/2020,0.198,0.20519,0.18986,0.19285
4/8/2020,0.19283,0.20294,0.19155,0.20192
4/9/2020,0.20192,0.20231,0.1938,0.19829
4/10/2020,0.19826,0.19872,0.18119,0.18758
4/11/2020,0.1876,0.19213,0.185,0.1885
4/12/2020,0.18848,0.19567,0.18616,0.18939
4/13/2020,0.18932,0.18947,0.18011,0.18763
4/14/2020,0.18764,0.18931,0.18313,0.18613
4/15/2020,0.18605,0.18973,0.18,0.1805
4/16/2020,0.1805,0.19399,0.174,0.19053
4/17/2020,0.1905,0.19185,0.18618,0.18863
4/18/2020,0.18863,0.19715,0.18838,0.19544
4/19/2020,0.19539,0.19638,0.18772,0.18901
4/20/2020,0.18892,0.19453,0.17821,0.18151
4/21/2020,0.18147,0.18637,0.18109,0.18341
4/22/2020,0.18342,0.18964,0.18202,0.18804
4/23/2020,0.18803,0.19951,0.18558,0.1926
4/24/2020,0.19261,0.19695,0.19197,0.19325
4/25/2020,0.19327,0.19776,0.1916,0.19418
4/26/2020,0.19414,0.19775,0.19133,0.19618
4/27/2020,0.1962,0.19979,0.19407,0.19747
4/28/2020,0.1975,0.21806,0.19459,0.21416
4/29/2020,0.21415,0.23075,0.20981,0.22648
4/30/2020,0.22644,0.2359,0.20816,0.21135
5/1/2020,0.21135,0.22418,0.21117,0.21786
5/2/2020,0.21785,0.22575,0.21534,0.22369
5/3/2020,0.22377,0.22667,0.2154,0.21936
5/4/2020,0.21936,0.22057,0.20713,0.21776
5/5/2020,0.21777,0.22213,0.21316,0.21688
5/6/2020,0.21688,0.2224,0.21029,0.21158
5/7/2020,0.21172,0.2211,0.20934,0.21862
5/8/2020,0.2186,0.22199,0.21423,0.21865
5/9/2020,0.21865,0.225,0.21554,0.21642
5/10/2020,0.21642,0.21651,0.178,0.19702
5/11/2020,0.19708,0.20031,0.184,0.19254
5/12/2020,0.19254,0.2001,0.19128,0.19711
5/13/2020,0.1971,0.20429,0.19564,0.20177
5/14/2020,0.20176,0.20636,0.19838,0.20386
5/15/2020,0.20379,0.20467,0.19505,0.19818
5/16/2020,0.19818,0.2025,0.19664,0.19969
5/17/2020,0.19969,0.20465,0.19889,0.20131
5/18/2020,0.20132,0.20805,0.2007,0.20543
5/19/2020,0.20537,0.20668,0.20087,0.20496
5/20/2020,0.20486,0.20624,0.1975,0.20179
5/21/2020,0.20178,0.20305,0.18928,0.19434
5/22/2020,0.19434,0.2025,0.19212,0.20034
5/23/2020,0.20032,0.20216,0.19793,0.19883
5/24/2020,0.19883,0.20122,0.19222,0.19256
5/25/2020,0.19263,0.19719,0.18972,0.19622
5/26/2020,0.19622,0.19695,0.19139,0.19372
5/27/2020,0.19371,0.20048,0.19355,0.19791
5/28/2020,0.19792,0.20095,0.19502,0.20052
5/29/2020,0.20052,0.20292,0.19622,0.19759
5/30/2020,0.19762,0.208,0.19596,0.20701
5/31/2020,0.207,0.21356,0.20026,0.20245
6/1/2020,0.20241,0.21268,0.20112,0.211
6/2/2020,0.21093,0.2147,0.1961,0.20301
6/3/2020,0.20294,0.20487,0.2008,0.2041
6/4/2020,0.20413,0.20724,0.19957,0.20427
6/5/2020,0.20432,0.20585,0.20129,0.20274
6/6/2020,0.20274,0.20484,0.20125,0.20361
6/7/2020,0.2036,0.20496,0.19839,0.20329
6/8/2020,0.20327,0.20444,0.20116,0.20403
6/9/2020,0.20406,0.20528,0.2,0.20127
6/10/2020,0.20135,0.20388,0.1985,0.20266
6/11/2020,0.20266,0.2036,0.1846,0.18817
6/12/2020,0.18823,0.19505,0.1869,0.19307
6/13/2020,0.19308,0.19379,0.19076,0.19234
6/14/2020,0.19238,0.19249,0.1887,0.19022
6/15/2020,0.19022,0.19344,0.18202,0.19238
6/16/2020,0.19238,0.19404,0.19007,0.19238
6/17/2020,0.19236,0.19895,0.18846,0.19315
6/18/2020,0.19315,0.19325,0.18802,0.18975
6/19/2020,0.18975,0.19036,0.18658,0.18722
6/20/2020,0.18724,0.18897,0.18488,0.18792
6/21/2020,0.18793,0.18848,0.18565,0.18602
6/22/2020,0.18602,0.19051,0.18569,0.18928
6/23/2020,0.18933,0.19042,0.18831,0.18889
6/24/2020,0.18889,0.19016,0.1799,0.18348
6/25/2020,0.18344,0.18414,0.17849,0.18156
6/26/2020,0.18156,0.18694,0.17848,0.18249
6/27/2020,0.18247,0.1835,0.169,0.17509
6/28/2020,0.1751,0.17983,0.17337,0.17693
6/29/2020,0.17694,0.17939,0.17487,0.17726
6/30/2020,0.17737,0.17775,0.17487,0.17533
7/1/2020,0.17533,0.17814,0.17373,0.17647
7/2/2020,0.17645,0.1777,0.172,0.17477
7/3/2020,0.17476,0.17865,0.1743,0.1762
7/4/2020,0.17618,0.17964,0.17593,0.17808
7/5/2020,0.1781,0.1788,0.17372,0.17695
7/6/2020,0.17691,0.18934,0.17644,0.18875
7/7/2020,0.18876,0.18969,0.18312,0.18508
7/8/2020,0.18508,0.20669,0.18382,0.20551
7/9/2020,0.20544,0.21186,0.19667,0.20263
7/10/2020,0.20263,0.20272,0.19252,0.19909
7/11/2020,0.19906,0.20482,0.19792,0.2011
7/12/2020,0.20112,0.20401,0.19758,0.20128
7/13/2020,0.20122,0.2066,0.191,0.19867
7/14/2020,0.19866,0.19978,0.195,0.19909
7/15/2020,0.19908,0.1999,0.19635,0.19721
7/16/2020,0.19722,0.19756,0.18822,0.19444
7/17/2020,0.19447,0.19824,0.19125,0.1944
7/18/2020,0.19441,0.20203,0.19392,0.1999
7/19/2020,0.19989,0.20205,0.19574,0.19956
7/20/2020,0.19961,0.20019,0.19194,0.19465
7/21/2020,0.19465,0.201,0.19386,0.19949
7/22/2020,0.19946,0.20441,0.196,0.20348
7/23/2020,0.20351,0.21584,0.20142,0.20851
7/24/2020,0.20847,0.20855,0.20189,0.20392
7/25/2020,0.20393,0.21756,0.2035,0.21463
7/26/2020,0.21462,0.22499,0.21255,0.21532
7/27/2020,0.21528,0.23,0.20861,0.22437
7/28/2020,0.22445,0.23476,0.217,0.23029
7/29/2020,0.23031,0.25,0.22919,0.24327
7/30/2020,0.24323,0.24954,0.233,0.24408
7/31/2020,0.24407,0.26042,0.24158,0.25939
8/1/2020,0.25938,0.29739,0.25557,0.29089
8/2/2020,0.29089,0.32628,0.2476,0.28803
8/3/2020,0.28809,0.31999,0.28357,0.31016
8/4/2020,0.31008,0.31926,0.29038,0.30138
8/5/2020,0.30137,0.30813,0.2908,0.30228
8/6/2020,0.30233,0.31126,0.29722,0.30311
8/7/2020,0.30309,0.31037,0.27936,0.29437
8/8/2020,0.29444,0.2987,0.2898,0.29527
8/9/2020,0.29532,0.29839,0.28215,0.2879
8/10/2020,0.28792,0.30008,0.28301,0.29469
8/11/2020,0.29468,0.30736,0.26727,0.2831
8/12/2020,0.28308,0.28737,0.27139,0.28233
8/13/2020,0.28233,0.29561,0.27243,0.2942
8/14/2020,0.2942,0.3073,0.28918,0.29995
8/15/2020,0.29995,0.30537,0.2907,0.29884
8/16/2020,0.2989,0.3048,0.29186,0.30455
8/17/2020,0.3046,0.32689,0.29702,0.31539
8/18/2020,0.31535,0.32156,0.29614,0.30251
8/19/2020,0.3025,0.30616,0.27809,0.28975
8/20/2020,0.28969,0.29465,0.28431,0.29218
8/21/2020,0.29217,0.29585,0.27671,0.27933
8/22/2020,0.27935,0.28663,0.2733,0.28592
8/23/2020,0.28589,0.28808,0.27698,0.2848
8/24/2020,0.2848,0.292,0.28224,0.2884
8/25/2020,0.2884,0.28959,0.27,0.27625
8/26/2020,0.27628,0.28078,0.2739,0.27653
8/27/2020,0.27645,0.27833,0.25453,0.26469
8/28/2020,0.26478,0.2732,0.26,0.27174
8/29/2020,0.27166,0.27685,0.26865,0.2738
8/30/2020,0.27375,0.28389,0.27375,0.28302
8/31/2020,0.28302,0.2845,0.27804,0.28115
9/1/2020,0.28115,0.29884,0.27574,0.29521
9/2/2020,0.29515,0.304,0.2622,0.27595
9/3/2020,0.27594,0.2765,0.238,0.24409
9/4/2020,0.24404,0.26582,0.24012,0.25385
9/5/2020,0.25385,0.25951,0.231,0.23738
9/6/2020,0.23737,0.24358,0.22937,0.23986
9/7/2020,0.23987,0.24292,0.22962,0.24198
9/8/2020,0.24202,0.24365,0.2312,0.23657
9/9/2020,0.23658,0.24278,0.23303,0.23901
9/10/2020,0.239,0.24871,0.23878,0.24302
9/11/2020,0.24302,0.2444,0.23683,0.24252
9/12/2020,0.24252,0.24879,0.24019,0.24752
9/13/2020,0.24749,0.2535,0.23757,0.24218
9/14/2020,0.24214,0.2484,0.23901,0.24564
9/15/2020,0.24562,0.2494,0.24225,0.24331
9/16/2020,0.24331,0.25117,0.2341,0.24686
9/17/2020,0.24682,0.2586,0.24601,0.25214
9/18/2020,0.25208,0.25522,0.2463,0.25065
9/19/2020,0.25065,0.25497,0.24733,0.25112
9/20/2020,0.25112,0.25125,0.2423,0.24652
9/21/2020,0.24657,0.24809,0.22915,0.23102
9/22/2020,0.23104,0.23459,0.22916,0.23302
9/23/2020,0.23301,0.2352,0.22017,0.22164
9/24/2020,0.22164,0.23401,0.21944,0.23276
9/25/2020,0.23277,0.24477,0.2295,0.24154
9/26/2020,0.24154,0.24568,0.23764,0.24153
9/27/2020,0.24147,0.24474,0.23729,0.24334
9/28/2020,0.24329,0.24851,0.23979,0.24107
9/29/2020,0.2411,0.24662,0.2383,0.24285
9/30/2020,0.24286,0.24289,0.2375,0.24171
10/1/2020,0.24172,0.24452,0.23372,0.23819
10/2/2020,0.23813,0.23937,0.22829,0.23386
10/3/2020,0.23387,0.23499,0.23254,0.23273
10/4/2020,0.23274,0.25024,0.23159,0.24794
10/5/2020,0.24794,0.25442,0.24628,0.2503
10/6/2020,0.25034,0.25932,0.24021,0.24545
10/7/2020,0.24549,0.25141,0.24077,0.2487
10/8/2020,0.24871,0.25297,0.24206,0.25141
10/9/2020,0.25141,0.25665,0.24935,0.25293
10/10/2020,0.25293,0.26071,0.25265,0.25402
10/11/2020,0.25401,0.25842,0.25321,0.25544
10/12/2020,0.25545,0.25826,0.24732,0.25603
10/13/2020,0.25602,0.25997,0.25267,0.2565
10/14/2020,0.25658,0.2584,0.24593,0.24906
10/15/2020,0.24906,0.25014,0.24287,0.24596
10/16/2020,0.24584,0.24787,0.2375,0.24011
10/17/2020,0.24014,0.24329,0.23853,0.24057
10/18/2020,0.24059,0.24362,0.24005,0.24221
10/19/2020,0.2422,0.24945,0.24011,0.24558
10/20/2020,0.24557,0.25039,0.2411,0.24322
10/21/2020,0.24324,0.25555,0.24249,0.25088
10/22/2020,0.2508,0.26357,0.25077,0.25709
10/23/2020,0.25703,0.25921,0.25005,0.25471
10/24/2020,0.25472,0.25763,0.25253,0.2562
10/25/2020,0.2562,0.25714,0.25105,0.25313
10/26/2020,0.25313,0.2591,0.24341,0.2481
10/27/2020,0.24811,0.25398,0.24743,0.25273
10/28/2020,0.25273,0.25666,0.2444,0.2454
10/29/2020,0.2454,0.24702,0.2396,0.24239
10/30/2020,0.24232,0.24402,0.23057,0.23905
10/31/2020,0.23906,0.24351,0.23743,0.23968
11/1/2020,0.2396,0.24138,0.23648,0.23999
11/2/2020,0.23999,0.2452,0.23264,0.23523
11/3/2020,0.23526,0.24425,0.22772,0.2396
11/4/2020,0.2396,0.24045,0.23213,0.23758
11/5/2020,0.23759,0.24743,0.23712,0.24561
11/6/2020,0.24569,0.2614,0.24508,0.25863
11/7/2020,0.2586,0.26733,0.24419,0.2491
11/8/2020,0.24913,0.25701,0.24724,0.25374
11/9/2020,0.25368,0.2562,0.24557,0.25059
11/10/2020,0.25058,0.265,0.24806,0.2538
11/11/2020,0.25379,0.26,0.25209,0.25581
11/12/2020,0.25581,0.25818,0.2525,0.2549
11/13/2020,0.2549,0.2659,0.2535,0.2659
11/14/2020,0.26587,0.2777,0.26128,0.26824
11/15/2020,0.26829,0.27677,0.26405,0.26954
11/16/2020,0.26957,0.28998,0.26737,0.28813
11/17/2020,0.28814,0.305,0.28722,0.30247
11/18/2020,0.30247,0.30818,0.28055,0.29335
11/19/2020,0.29333,0.30659,0.284,0.30358
11/20/2020,0.30356,0.33091,0.29679,0.32991
11/21/2020,0.32993,0.4695,0.32929,0.46283
11/22/2020,0.46283,0.49659,0.40155,0.44611
11/23/2020,0.44592,0.61984,0.43232,0.61579
11/24/2020,0.61562,0.78068,0.56777,0.694
11/25/2020,0.69399,0.725,0.58405,0.63022
11/26/2020,0.63024,0.652,0.456,0.53654
11/27/2020,0.53649,0.58669,0.50345,0.5623
11/28/2020,0.5625,0.64888,0.5387,0.62579
11/29/2020,0.62573,0.637,0.58285,0.60543
11/30/2020,0.60543,0.6791,0.59881,0.66417
12/1/2020,0.66378,0.681,0.56401,0.61088
12/2/2020,0.6113,0.6368,0.59455,0.62972
12/3/2020,0.62969,0.6418,0.6149,0.63046
12/4/2020,0.63046,0.6342,0.54253,0.55367
12/5/2020,0.55355,0.59628,0.54833,0.58517
12/6/2020,0.58516,0.62801,0.57907,0.62107
12/7/2020,0.62096,0.624,0.59084,0.60818
12/8/2020,0.60822,0.61048,0.55,0.5589
12/9/2020,0.55897,0.60544,0.50383,0.58265
12/10/2020,0.58284,0.58848,0.55318,0.57267
12/11/2020,0.57267,0.58697,0.52594,0.54945
12/12/2020,0.54847,0.55102,0.48521,0.50658
12/13/2020,0.50658,0.5278,0.4855,0.51365
12/14/2020,0.51366,0.51852,0.48901,0.4974
12/15/2020,0.49737,0.50715,0.46433,0.46793
12/16/2020,0.46793,0.57477,0.43722,0.56941
12/17/2020,0.56938,0.65852,0.5358,0.5769
12/18/2020,0.57685,0.61346,0.55101,0.58337
12/19/2020,0.58335,0.60377,0.56588,0.57666
12/20/2020,0.57692,0.58658,0.5287,0.55586
12/21/2020,0.55576,0.56935,0.49825,0.51445
12/22/2020,0.51469,0.52213,0.40215,0.44642
12/23/2020,0.44636,0.44842,0.21164,0.2605
12/24/2020,0.2605,0.3778,0.24003,0.33863
12/25/2020,0.33865,0.3855,0.2797,0.31768
12/26/2020,0.3179,0.32723,0.28303,0.29481
12/27/2020,0.29484,0.312,0.266,0.28407
12/28/2020,0.28401,0.31,0.2341,0.24845
12/29/2020,0.24832,0.25167,0.17351,0.22142
12/30/2020,0.22142,0.23665,0.19186,0.21138
12/31/2020,0.21133,0.22949,0.20521,0.21959
1/1/2021,0.21953,0.25,0.216,0.23746
1/2/2021,0.2374,0.23823,0.21084,0.22064
1/3/2021,0.22064,0.23852,0.215,0.2254
1/4/2021,0.2254,0.26091,0.218,0.23565
1/5/2021,0.23568,0.24269,0.21774,0.22573
1/6/2021,0.22577,0.2745,0.22139,0.24854
1/7/2021,0.24856,0.37,0.2453,0.32389
1/8/2021,0.32389,0.3467,0.28487,0.32032
1/9/2021,0.32049,0.3395,0.30523,0.32419
1/10/2021,0.32419,0.368,0.28708,0.31491
1/11/2021,0.31487,0.31627,0.25343,0.28743
1/12/2021,0.28742,0.31003,0.27743,0.29254
1/13/2021,0.29241,0.31,0.2848,0.30582
1/14/2021,0.3057,0.309,0.28334,0.29642
1/15/2021,0.29648,0.30337,0.261,0.27991
1/16/2021,0.27987,0.29666,0.27503,0.27924
1/17/2021,0.2792,0.28572,0.26846,0.27746
1/18/2021,0.27741,0.28875,0.27144,0.28528
1/19/2021,0.28529,0.33,0.28396,0.29396
1/20/2021,0.29395,0.31184,0.28,0.29539
1/21/2021,0.29553,0.30797,0.25992,0.26802
1/22/2021,0.26786,0.27826,0.24021,0.27217
1/23/2021,0.27216,0.28356,0.26545,0.27167
1/24/2021,0.27169,0.27798,0.26804,0.27339
1/25/2021,0.27335,0.285,0.26679,0.26757
1/26/2021,0.26751,0.27095,0.258,0.26834
1/27/2021,0.26837,0.26871,0.24388,0.25039
1/28/2021,0.25058,0.27,0.24699,0.26407
1/29/2021,0.26413,0.31724,0.25915,0.2829
1/30/2021,0.2829,0.5178,0.278,0.44372
1/31/2021,0.44369,0.51,0.385,0.49507
2/1/2021,0.49516,0.755,0.35928,0.37106
2/2/2021,0.37123,0.41123,0.3401,0.37254
2/3/2021,0.37254,0.419,0.37254,0.39721
2/4/2021,0.39721,0.48159,0.37885,0.44545
2/5/2021,0.44535,0.47222,0.4241,0.45219
2/6/2021,0.45195,0.45688,0.42,0.44307
2/7/2021,0.44307,0.45089,0.39123,0.41849
2/8/2021,0.41848,0.4692,0.4125,0.45099
2/9/2021,0.45098,0.49,0.44901,0.47636
2/10/2021,0.47637,0.54224,0.45,0.50429
2/11/2021,0.50422,0.53545,0.49982,0.52806
2/12/2021,0.52824,0.61922,0.51871,0.609
2/13/2021,0.609,0.64244,0.54306,0.63309
2/14/2021,0.63309,0.63981,0.56111,0.59211
2/15/2021,0.59217,0.6043,0.50891,0.54976
2/16/2021,0.54987,0.58005,0.48111,0.51995
2/17/2021,0.5198,0.55751,0.49336,0.53467
2/18/2021,0.5346,0.55995,0.51901,0.53204
2/19/2021,0.53217,0.58195,0.5131,0.56465
2/20/2021,0.56478,0.58235,0.47231,0.51167
2/21/2021,0.5115,0.55858,0.50311,0.54468
2/22/2021,0.54468,0.65155,0.51,0.56646
2/23/2021,0.56637,0.57172,0.365,0.47579
2/24/2021,0.4758,0.49999,0.4512,0.4686
2/25/2021,0.46864,0.48233,0.4244,0.43601
2/26/2021,0.43599,0.45067,0.41111,0.42788
2/27/2021,0.42794,0.45945,0.42681,0.43589
2/28/2021,0.43586,0.43876,0.39268,0.41565
3/1/2021,0.4157,0.454,0.41207,0.44537
3/2/2021,0.44537,0.45532,0.42159,0.4357
3/3/2021,0.43572,0.46869,0.43011,0.44846
3/4/2021,0.44841,0.49449,0.43411,0.48096
3/5/2021,0.4812,0.48488,0.44575,0.45457
3/6/2021,0.45441,0.4765,0.44901,0.46285
3/7/2021,0.46292,0.4689,0.45641,0.46558
3/8/2021,0.46579,0.48987,0.45505,0.47412
3/9/2021,0.47413,0.48736,0.471,0.4849
3/10/2021,0.48481,0.4887,0.4545,0.46155
3/11/2021,0.4617,0.46427,0.44058,0.45187
3/12/2021,0.45187,0.46488,0.42205,0.43934
3/13/2021,0.43934,0.46646,0.43205,0.45787
3/14/2021,0.45786,0.46155,0.43857,0.43905
